,0
2023-01-10 08:00:00,0.4200030833333333
2023-01-10 09:00:00,0.5049555333333333
2023-01-10 10:00:00,0.7168707499999999
2023-01-10 11:00:00,0.4521892833333333
2023-01-10 12:00:00,0.37217065000000005
2023-01-10 13:00:00,0.42545394999999997
2023-01-10 14:00:00,0.6406206166666666
2023-01-10 15:00:00,0.9574533999999999
2023-01-10 16:00:00,0.8548026666666666
2023-01-10 17:00:00,0.9875199666666667
2023-01-10 18:00:00,4.5765699500000006
2023-01-10 19:00:00,4.867786266666667
2023-01-10 20:00:00,6.2359188166666675
2023-01-10 21:00:00,6.09590245
2023-01-10 22:00:00,5.94491945
2023-01-10 23:00:00,5.666468116666667
2023-01-11 00:00:00,4.199584466666667
2023-01-11 01:00:00,4.502101033333333
2023-01-11 02:00:00,4.541166883333333
2023-01-11 03:00:00,4.622833466666666
2023-01-11 04:00:00,4.598166716666667
2023-01-11 05:00:00,1.4435834166666666
2023-01-11 06:00:00,0.4033334333333334
2023-01-11 07:00:00,0.43780193333333334
2023-01-11 08:00:00,0.5389032833333333
2023-01-11 09:00:00,0.9965036833333333
2023-01-11 10:00:00,1.0517365166666666
2023-01-11 11:00:00,0.46602018333333334
2023-01-11 12:00:00,0.44036954999999994
2023-01-11 13:00:00,0.6584185666666666
2023-01-11 14:00:00,0.6155193
2023-01-11 15:00:00,0.9331687166666666
2023-01-11 16:00:00,0.4912194833333333
2023-01-11 17:00:00,0.49487138333333325
2023-01-11 18:00:00,2.3752867666666666
2023-01-11 19:00:00,4.770669716666666
2023-01-11 20:00:00,6.13461965
2023-01-11 21:00:00,6.209552116666667
2023-01-11 22:00:00,5.8480040833333335
2023-01-11 23:00:00,5.53995445
2023-01-12 00:00:00,1.2022346166666666
2023-01-12 01:00:00,4.527633499999999
2023-01-12 02:00:00,4.519916816666667
2023-01-12 03:00:00,4.50196705
2023-01-12 04:00:00,4.334816883333334
2023-01-12 05:00:00,4.052850066666667
2023-01-12 06:00:00,2.8965004833333334
2023-01-12 07:00:00,0.3499505
2023-01-12 08:00:00,0.31371955
2023-01-12 09:00:00,0.5813368666666666
2023-01-12 10:00:00,0.6570365
2023-01-12 11:00:00,0.5713364166666666
2023-01-12 12:00:00,0.39065345
2023-01-12 13:00:00,0.40928471666666666
2023-01-12 14:00:00,0.4259180833333333
2023-01-12 15:00:00,0.7663356333333333
2023-01-12 16:00:00,0.7133853333333333
2023-01-12 17:00:00,0.6051697166666666
2023-01-12 18:00:00,1.01866765
2023-01-12 19:00:00,4.734268
2023-01-12 20:00:00,5.7572860000000015
2023-01-12 21:00:00,6.244717783333333
2023-01-12 22:00:00,5.60463625
2023-01-12 23:00:00,1.43593545
2023-01-13 00:00:00,3.5667179333333334
2023-01-13 01:00:00,4.4430171000000005
2023-01-13 02:00:00,4.457467366666666
2023-01-13 03:00:00,4.4912501
2023-01-13 04:00:00,3.89633355
2023-01-13 05:00:00,0.3111836333333333
2023-01-13 06:00:00,0.2605837166666667
2023-01-13 07:00:00,0.29823615000000003
2023-01-13 08:00:00,0.40033795
2023-01-13 09:00:00,0.5964209166666666
2023-01-13 10:00:00,0.58345375
2023-01-13 11:00:00,0.47137283333333335
2023-01-13 12:00:00,0.39498815
2023-01-13 13:00:00,0.4898196166666667
2023-01-13 14:00:00,0.49535455
2023-01-13 15:00:00,0.8644041833333332
2023-01-13 16:00:00,1.2885208999999997
2023-01-13 17:00:00,1.3175361666666667
2023-01-13 18:00:00,3.18471925
2023-01-13 19:00:00,4.75020205
2023-01-13 20:00:00,5.8819359166666665
2023-01-13 21:00:00,6.083586066666667
2023-01-13 22:00:00,5.811487066666667
2023-01-13 23:00:00,4.6773522000000005
2023-01-14 00:00:00,3.997718266666667
2023-01-14 01:00:00,4.4575006833333335
2023-01-14 02:00:00,4.535417233333334
2023-01-14 03:00:00,4.5236004
2023-01-14 04:00:00,4.556416716666666
2023-01-14 05:00:00,4.234666883333333
2023-01-14 06:00:00,0.8183335500000001
2023-01-14 07:00:00,0.35000184999999995
2023-01-14 08:00:00,0.43540268333333326
2023-01-14 09:00:00,0.6632548833333334
2023-01-14 10:00:00,0.8425220833333333
2023-01-14 11:00:00,0.5254878
2023-01-14 12:00:00,0.6480028166666666
2023-01-14 13:00:00,0.8645033333333333
2023-01-14 14:00:00,0.75528765
2023-01-14 15:00:00,0.8582200999999999
2023-01-14 16:00:00,0.9002049
2023-01-14 17:00:00,0.65982135
2023-01-14 18:00:00,1.0183031333333334
2023-01-14 19:00:00,3.7246184833333333
2023-01-14 20:00:00,6.1008858
2023-01-14 21:00:00,6.233234366666666
2023-01-14 22:00:00,5.992684433333333
2023-01-14 23:00:00,5.521868800000001
